label,flow_duration,total_packets,total_bytes,avg_pkt_len,avg_interarrival_time,flow_bytes_per_sec
Gaming,239.370952350485,21618.575779277537,909683.1978238467,82.68553152331157,0.006022086093458353,293818.9559999158
Gaming,376.92979248765675,59752.76227872839,9544111.059425015,59.927965563836835,0.022673894452984455,300084.40959424
Texting,2.2888895812024312,2.6703340879259727,3412.9490487985618,81.35375625510719,0.3913484919304561,1006.9705701572814
Gaming,394.69976928320915,30451.972118630318,19625750.937117472,55.21047770804986,0.015604504086917229,149896.99984626865
Video Call,352.94847647645554,25558.345643891367,13855039.52029461,219.89002375663603,0.015184845973408249,224757.23292930756
Browsing,21.3743957311738,285.273655424834,302612.62933984486,628.8877620119505,0.1620865074004008,55492.45216834176
Gaming,162.39396530327622,41783.580841785646,13993931.956607841,91.10103005475548,0.016727035286074412,53623.20643423418
Texting,5.212119163661372,24.18341700576294,0.0,19.68961922427995,0.5174159709255746,334.74648106855255
Browsing,29.78137052617528,167.50797303342918,146021.8107405702,945.1495889538,0.11237718066544065,0.0
Video Call,307.49407204700447,14599.783750797547,9716977.682543844,317.32350258917916,0.01704276857186814,483203.60484475706
Browsing,5.877941075096798,124.62509912505072,157474.25856221002,692.3461027463702,0.0022289352333129814,36773.50639855727
Video Upload,160.60125880252014,5933.352214507675,24809536.191577867,1439.3415251404035,0.010691441968000974,1946582.2976894677
Gaming,745.8354339669834,31121.40046881459,14489028.26361139,71.94761827491995,0.017603084409642915,145287.67675127223
Video Upload,150.6336317189008,12001.710947638496,21679853.450146697,1356.1078252173336,0.011310148693237434,1926773.552573381
Video Upload,170.69519380122856,11178.588820415867,9697704.8570782,1374.2479499492738,0.013792866280681108,1999080.6290343194
Gaming,444.12826235661663,21326.61917385693,6941670.4934655,83.44119529352083,0.011194574035519699,287976.55263721594
Video Streaming,162.96462734200398,11094.204874713061,25628776.052524127,1279.3288985823453,0.024464546998251874,1744335.5322707815
Video Streaming,168.00691819525463,19232.28132758585,13637162.384733524,1503.150289346525,0.018810114587237716,2807467.053605069
Gaming,125.28791536237324,58194.16837874804,9401037.778412893,79.7012838368596,0.02521016908982864,157198.1567994918
Texting,7.589125792253624,15.454760109635329,3185.672432122218,144.65864218583383,0.5623238715852165,426.8933420532408
Video Streaming,133.30388696875235,13392.596604315855,22178856.19067715,1339.756969751146,0.01709458200728696,729451.803357348
Gaming,157.96091530136542,27229.855300842006,8118752.489189006,123.59369024325596,0.022365058036510024,192710.8829317196
Gaming,298.34144843065604,31402.29913428312,8694327.469602324,96.2046517772655,0.01683172318790462,113134.85898794481
Texting,12.490875965660155,26.090245102078413,681.7696817395974,100.85598315731185,0.5213114392104803,443.62299200467857
Texting,13.422901449587652,20.967223405882425,1672.5462560380606,86.18160330242858,0.7301257261553902,701.2529129088022
Gaming,284.27698049377494,39682.824405611274,4903328.931437124,80.35398526043667,0.02510394148471215,74425.58116222372
Video Call,191.12611567919603,14010.326136945032,10583475.789592095,174.40962194725955,0.025448168808421778,493565.736077078
Video Streaming,196.93936577637425,18033.23402084643,24016593.349523038,1339.2022986967436,0.012849541971100007,1239446.399362259
Video Streaming,99.43951764240005,15559.032713458988,31341840.409802534,1593.9251822750452,0.023578777145947576,1411452.466484116
Video Streaming,189.1984143428417,15301.143526721753,15904804.947819652,1449.2826905772577,0.0199238118670791,1456690.8964896302
Texting,5.400466020400929,14.950471416677022,1557.57569081677,27.055343006686854,0.8238958225881772,628.053870970899
Video Streaming,139.21962858717183,16349.098155480528,12790621.175477149,1596.2541131966334,0.00270567616417269,1488205.4629691828
Video Upload,129.21489153971274,6865.659009814215,10933219.978118166,1467.5152488126623,0.013129137656485606,3334413.741037183
Browsing,5.261669883349509,308.403556615773,272539.4479206119,988.9911312616731,0.018410063911179914,38526.265277052924
Texting,8.498276526152342,23.204387525167355,2841.510825239711,94.51435415372204,0.4546928334613608,439.46532197291447
Video Call,344.2101729481677,9030.250944158182,20277543.700341348,203.85914100038468,0.023835927896009825,383145.40315779
Texting,8.206080737081303,22.63501297091601,2151.9827684702223,52.272437651543,0.4379899094863374,236.1895356016595
Browsing,16.457020223160434,178.551082649266,135658.23640896627,838.3583651335864,0.15674811073096145,7999.27502022776
Gaming,173.35481668036908,3195.715259844579,11977720.246364804,77.02103903128128,0.016362258825849425,227901.31953112996
Gaming,101.44621964470394,22524.286453052733,5911379.312027708,55.19458447311513,0.012498162165888902,189061.04618205634
Video Streaming,223.61646280101337,14469.322640450453,22926555.4047363,1294.192174405748,0.008375761828949484,1393422.792956796
Video Streaming,87.04365989723762,12260.720378523809,17131264.259684492,1422.5698893207232,0.013205274373520781,2149594.6892073997
Video Streaming,139.7943346521986,21979.63166191592,10967734.092827177,1271.0338338522647,0.013927333580793504,1486474.8306434378
Texting,5.031723584770002,28.8449818340809,0.0,110.28506228775095,0.5306311936570773,461.08134691417024
Texting,9.102760387890351,35.94729629603961,1730.240311378539,148.2461075031474,0.7168455495400814,252.34171066572065
Video Streaming,159.61025368168146,8986.688772550591,29791192.496914633,1226.4408970046559,0.007078025478647512,811871.2862277045
Gaming,254.95737817880774,36292.09534383922,11130044.324060246,87.1751540848537,0.009763853210333589,164470.41741271218
Texting,7.7797648193017075,16.02766050532654,1476.6239911915272,99.09230050425434,0.3479597468231118,522.9763284378561
Browsing,11.244087811340735,216.81755531668978,274481.57189825596,511.4451907580434,0.24885074453227218,67014.57846956336
Video Upload,62.49686509055719,16593.448833135943,25232564.133415844,1339.4582662655603,0.006815430994252296,2390712.3388168826
Video Streaming,128.29506555058873,22759.07116884359,43028774.20848557,1099.265389396055,0.018424465009427224,1895520.9226117402
Browsing,22.976486289294517,62.27912355380555,29565.85269671367,687.572137838853,0.11616999637337937,44623.44039338231
Video Streaming,214.74483461036064,13419.790177867038,13123182.853816614,963.6574706046806,0.009363821911595793,1360190.5290956933
Browsing,29.906178957478318,153.01457662448465,12407.446173689008,619.1034878861279,0.07786197350551716,74152.98051314223
Gaming,337.0487453044285,35395.530741054135,13186594.463471599,103.2940661265792,0.02593867346589863,123481.24794286146
Video Streaming,152.46067676830424,19429.6479625021,23870608.145074513,1129.4542942726139,0.011150120562133544,1632659.5251132778
Video Call,188.233393142683,7876.271752286633,11228688.871241316,249.03975206350265,0.01046203132197138,427912.43393543863
Browsing,18.895149688999254,72.92790435722526,209725.8538227863,438.2321994488559,0.03741755205335387,19272.886410739582
Browsing,14.510470154204011,109.21602471603154,0.0,168.0797386986331,0.15900137827190605,45756.015984013284
Browsing,1.1934977908496087,82.17572893178419,511963.6478785438,185.30140790161556,0.09933354533077803,61315.02520072112
Video Upload,133.77777025390856,13017.91708437179,20548027.33986344,1213.836849445911,0.009427782733873015,2578784.100757635
Video Streaming,191.35562048599274,13589.453296523963,21966505.88830194,1386.2864313948412,0.008440323076160248,611623.3579910387
Video Upload,0.0,6844.403616096973,18363300.91013838,1420.6521343695022,0.009420280334834472,2651060.4355616714
Video Streaming,253.22035711784304,13120.376406812142,39769801.321974695,1362.876920089375,0.013437413547706176,2380124.808860711
Video Call,67.55183147398404,14048.32482382945,24870381.732889056,241.20918907679967,0.008947656498938318,443133.6026972927
Browsing,28.42030118156166,66.35127332290347,257699.18962690182,627.0927094973699,0.0987078076806306,57619.55566218746
Video Call,237.65837002687914,35089.680683671984,17303185.487843037,486.43485007254435,0.016592002294112482,474425.8872122601
Video Streaming,272.43167640701637,10425.599673770836,28193002.238908485,1427.156753018759,0.011755731624939028,1442380.749574306
Browsing,15.782120686557725,135.66973054428902,176455.61992469052,395.06254790298044,0.14119609195868077,37159.04369103753
Video Streaming,207.89160830548528,8875.254225546618,23492771.984536834,1183.3231689312495,0.019880430646599067,2003418.5347539256
Texting,6.300425342581188,15.597637037404118,753.230108765041,92.69656413015966,1.0574128102449136,203.072115957591
Texting,10.657049705451833,30.532888918244048,38.43199219697044,158.78663701542155,0.6319587833550102,1024.6360751265138
Browsing,20.07152269148972,53.59734804155795,102875.7529840427,564.2898721126147,0.2055398767305923,64427.82944453201
Browsing,0.0,203.1541528422465,0.0,381.6358629834589,0.1358468050722647,47798.44282717812
Video Upload,128.2266876763277,12765.957511082901,14169757.919606026,1492.4775940758068,0.013459298637403153,2053713.0050812103
Video Streaming,291.8036422872598,8956.045116521016,29487261.781754702,1216.1559003718728,0.01004043259985019,2307016.109023353
Video Streaming,214.00850173496315,14388.326943713217,20691434.69593875,1418.243748539728,0.010781164755491953,1882443.6845319835
Video Streaming,196.05439000319026,23961.51915023637,10745742.166733526,1598.0701671490517,0.010557564666485912,844863.9351459978
Gaming,440.4819724412885,37400.69656281971,12502676.312901737,47.490842991319255,0.013150066478794718,253711.52947868442
Browsing,15.079035375373632,234.76457841639572,313980.7264666909,939.3339801245406,0.09274098286330792,9041.469847595814
Browsing,5.324120861301317,170.7756091673961,199257.2609564729,533.3831977987362,0.12263074867912849,16168.184183166151
Browsing,17.139806905867314,53.76585655445493,83072.03932646314,317.64184981239464,0.16811426141975527,49056.717364928576
Video Call,190.19665234318552,18557.133560750324,29970062.392713293,415.23368164907356,0.027029944491938646,424761.1577519548
Video Streaming,0.0,20063.512029648205,39157475.98323275,1145.1039796615719,0.016753552386007863,1124039.3904378149
Texting,4.769648771134722,23.46316935519612,2761.203622911181,196.06018877481077,0.2915692564496596,414.02211992444785
Video Streaming,269.11002248005485,13283.996954475315,22400967.508144643,1385.3904955564528,0.0144259098732289,2178854.299528163
Gaming,355.97742525758275,40184.177919674694,1769852.3505264241,96.1454621737045,0.00907156312406832,136618.37082181725
Video Streaming,141.85136602737626,17264.41079780829,29389096.836168338,1302.0559904797667,0.0147760586815834,2109922.280504749
Video Call,186.90266017806016,26446.873413695863,18266794.855979744,261.9186473449707,0.024833372667448485,353710.0254302534
Video Call,263.6033832439539,4800.689870192478,24249903.518237688,262.90350671696973,0.034895305400653484,432666.1102493111
Video Streaming,164.70612851985155,10401.06144017417,18909809.226356007,1394.6338712838897,0.018079047328701754,883477.6578123587
Video Streaming,194.4125256699857,14884.505991757856,28606315.11178079,1300.0404903291,0.014854977974547063,1903985.020098078
Video Streaming,138.80591564472257,18599.04678427497,28823906.292911638,1053.6153504712802,0.00914324639520368,1501533.1480629563
Video Streaming,91.8674855024793,15860.042917844828,28386965.151323777,1412.165054974949,0.011665763356710459,1991770.2481194139
Texting,4.42350640005025,25.135814194907375,375.0894318889268,111.95882061277527,0.5984763811497564,924.648635828699
Video Streaming,223.80535615321378,23944.655024372172,1790456.2041751407,1365.2408497385218,0.004367610337628109,2221760.8156031677
Browsing,31.11831845090081,52.20374755028129,336073.7033630981,775.620388896932,0.08275704752733186,66113.26737434536
Browsing,17.50099915976912,237.264050975289,170123.95480168678,802.0789535079202,0.09552603048173351,33638.44268851772
Video Call,98.16156629654282,15931.164252164372,9183531.993085092,343.29920273308403,0.019155462507351822,309553.5782675045
Gaming,84.814093913405,45512.10733233737,8112060.512929602,97.96591364080194,0.014927844169280223,218007.98224469772
Gaming,485.0899624222334,35447.69597864418,13740590.525124162,79.17568386412675,0.008537375244691846,34682.95365467615
Texting,11.078228660005447,19.670365551458133,2131.833542402025,127.22707337359236,0.7806330714861918,490.6983845439453
Browsing,1.9245554134057556,97.89361100597199,272334.9281359941,810.870189397386,0.14073108840181864,41418.759266026726
Texting,10.576938440187751,12.01794488257027,2107.271490121035,138.11649245051603,0.5876361267437937,572.2805192538245
Browsing,21.239913306125835,118.80583738939572,53868.06038938393,482.89455603683274,0.15328567150738864,7648.231396859388
Texting,9.032807055374404,10.411675119111498,0.0,54.26994242689426,0.5114784590506616,523.410511691711
Browsing,13.19271868354624,68.67252012382974,0.0,609.299152587855,0.08098022048721111,59659.57544337077
Video Streaming,170.23610825735992,16512.6713200841,19847412.59224748,1337.9852659825558,0.010536008919104887,1571194.1524764139
Video Streaming,134.0358954857559,23296.73154113707,35692271.28504233,1162.1482878677432,0.01263103057359416,1204106.0908185486
Gaming,142.1459982595589,47436.76996947364,12990998.3343715,10.408107423483642,0.013822104542195743,365360.54470269225
Video Call,474.6130257318291,10710.865689852619,6522272.671245649,274.5928710842198,0.01880213019725576,439891.33678531914
Video Streaming,112.35369756485208,16105.896471058746,3845766.8376390226,1271.1018292842568,0.010737306241159598,658383.2196275049
Video Streaming,229.20877518929353,17211.839975265706,21326491.5972644,1216.0351890216125,0.01812723195094318,1471559.5261533307
Texting,10.727398623455068,17.919392276933113,4636.655764321889,129.24501131018005,0.22623278075744302,127.20133659681028
Texting,8.466568416796308,20.537268162507686,73.0519690806916,66.9934173513497,0.7855465442449214,174.03942588758105
Browsing,0.0,90.07768828948846,263198.602180564,571.6439964815327,0.1954851462892897,52759.22339821048
Texting,8.624623162113494,18.297950035460083,1627.0456759654376,37.276447530410444,0.28296672304985104,603.677991535568
Gaming,263.1965442918969,33950.06725582497,12018449.899469806,92.51531279286998,0.015764815385476385,274789.8462448029
Video Streaming,193.63812904250554,6909.385493921261,18001356.903878942,1570.4134351666899,0.006620999902033494,2298873.900740644
Video Upload,89.79444027711506,16092.2116876331,20744954.74764902,1555.4768483274365,0.011488967043437102,1407797.8020922528
Browsing,33.52317402621733,124.50937710708983,444233.51646861027,730.8368938767782,0.10452864369343917,33760.81987010053
Browsing,0.0,125.98253685592442,468650.52765706734,783.2708068413564,0.1834068427030861,33708.9156244169
Browsing,12.8852866962227,163.0543675728197,275648.42862110725,564.4086179935223,0.012977735439424432,110671.7428810599
Texting,7.472910658058948,15.000850764013752,4129.8814194886545,101.40536637929324,0.40809514064471214,7.156139812321101
Video Streaming,158.12343613425898,15068.452849154475,31304923.34892572,1300.7209237887753,0.005970200315778843,1931022.6408281391
Browsing,15.95600945615189,175.73795933821086,541849.0783573283,873.1005318507897,0.016947219103535027,94112.37613471362
Browsing,12.993261390734702,132.97668648188943,271634.03274482687,786.7358500561976,0.012522539524929294,62445.353703583794
Video Call,197.97800060615003,25248.15633672046,19564213.045042083,97.29409289312588,0.03715445321286892,326353.36748598627
Video Streaming,79.19955830128296,17927.857834492188,32793245.10081651,1277.4644064395882,0.01087795698340577,1451856.3437011135
Gaming,501.4295707774138,53416.62254971574,1012865.3258020822,91.01043282843823,0.016778218687027113,96199.08151131896
Video Call,420.11182794314163,33588.99836148383,11810615.48344466,163.50143781872023,0.015250028803743022,295621.6635059935
Video Upload,92.19150236670907,12759.453067842216,10380892.55902531,1516.6731781314675,0.003000959533232453,2004528.3778763192
Texting,16.102634936677237,28.617263350134056,971.9933111234075,101.09578919228613,0.4489696023159357,946.0882237597459
Browsing,22.735042643393363,199.21153352258608,481276.08125456097,746.3798544760045,0.0492255819659221,2953.6784933439776
Gaming,526.2110378118829,28169.42499221069,13967255.259281257,107.87478960641792,0.008279284891847014,133568.06482554734
Video Call,413.4962562691712,20490.46139671782,14726799.437986668,310.0439185330515,0.012325908156598678,252945.33130542337
Video Upload,99.88979365369917,12708.846363909899,9616894.699921457,1483.2839135345794,0.0076805615664777855,2230186.965370861
Browsing,17.176349548077273,128.2912087453121,195689.14848382963,1188.8030140496933,0.0,83346.08389639948
Gaming,255.67541088888515,39253.59098656578,15496999.048211994,108.44262270870036,0.013999559328548987,218356.56896727026
Video Streaming,220.91621595112943,14750.858568838898,26995299.7974549,1044.2857811468546,0.016823174456872748,1776041.5089978075
Browsing,10.392910181362836,237.30168237004048,192800.26928483372,817.4154709655791,0.08865914472779193,31567.104119530366
Browsing,7.867493297407854,59.24502486761183,319316.7017459576,668.0125074455186,0.13325236246463323,106937.82099337757
Video Streaming,274.9046107862961,13297.638086540815,40877334.723254494,1168.8389874607824,0.015735009458415553,1559313.6068792883
Browsing,4.0449168924840055,92.30811519659156,206475.64764127444,540.82544526204,0.13464878476132414,59167.48653597412
Gaming,327.55888046355204,23929.428224251053,3519490.310786358,46.15247949579748,0.024703083929250556,185547.3002390593
Video Upload,79.48166852055955,11030.08319306997,20968181.16908387,1489.6240531358455,0.009361506696196103,1445143.9276110036
Video Call,34.1374379936824,3061.5787099042172,21148485.891882755,93.99199243725656,0.020638060319102945,549120.5187293148
Gaming,369.78348145904124,28464.419485414102,3415415.547998544,83.01023141787066,0.00544989981734182,128832.63806026844
Gaming,83.38586863531023,44299.322372841576,11031903.68980482,98.13114512076233,0.01955871683646377,181174.19046425968
Browsing,5.517662134176536,71.07168657808978,274287.8273420242,764.9565740055286,0.07643542909203174,64230.79168451096
Video Streaming,131.65721079472848,15093.403274984474,23973064.625575922,1321.2046052736994,0.011375328809745521,1631182.6107012471
Gaming,239.57545117176625,27147.093951036964,8558361.792326476,29.17039304802472,0.020105062952659646,282811.1789948259
Video Upload,90.21336409842158,8011.889859418896,18117485.097223546,1425.1096589852139,0.0073520953603887895,2010585.038797821
Browsing,37.181174088767996,213.80894297375022,264441.68695789063,960.2750908132067,0.06641181045837918,23429.63351502564
Video Streaming,221.5054432007563,5606.234933041591,16891706.196296826,1058.6871284601543,0.017614905272321547,2364700.1251949943
Browsing,0.5733717027696983,192.9029852139721,0.0,395.4012387202903,0.15843955969510493,84384.96112234185
Video Call,178.4685371814374,16434.034201941555,10421164.719125152,196.48622225688314,0.008789865215551718,311899.61139607517
Video Call,228.10447223867106,18960.331645811886,18011583.315047152,257.01352486772925,0.012889567826467746,233581.57149573925
Browsing,15.064656841932544,0.0,41795.700439771084,579.4679514197335,0.09864659933154549,49300.42032141459
Browsing,21.577918799752947,201.16368635835528,0.0,421.0142986081337,0.07518428403582939,81038.88449662669
Browsing,12.021668031556516,191.26667815033903,134753.49759398383,732.7785079925696,0.07345754934106702,68280.2928491416
Video Streaming,226.78895133779366,10915.80494090769,24598315.633561548,1428.3736796225594,0.006782137365009661,501455.6931924049
Browsing,30.96862057063943,90.09468304770735,0.0,432.765008996152,0.13992509387934948,67708.91705746873
Gaming,343.52035319910647,59114.82450236457,8472638.545852767,90.33244637009527,0.008922280776543471,219010.45280303992
Texting,2.2017724153311615,32.56472657715976,3330.044867561552,102.51978201150497,0.47910337185157825,967.8567835524234
Video Upload,182.7024404439394,6933.502434443559,21523880.475627378,1398.230162451017,0.01126559231367134,440070.8252675673
Texting,4.546289046603393,20.461920812733922,2494.0456387946974,72.52715297446596,0.4986378778024437,599.9772857755181
Video Streaming,289.24601984763416,18794.346574972107,18146942.317126047,1494.6680608167158,0.005233466015673208,1825637.583492431
Browsing,20.33556993301534,88.8087925417021,180297.07373303844,628.7974151160537,0.0748450223677838,50802.04051933495
Video Streaming,96.15904355443031,16699.17538449248,11268565.773626378,1298.6596171372737,0.0006854899922135085,1734731.2348101393
Texting,8.824725468907738,33.64824390548421,0.0,72.15117150273507,0.2668314403931852,542.1952854654212
Video Call,177.51895502231795,20761.870663688744,13623020.394601393,164.37886115426394,0.02399269395425473,441097.00678509625
Video Call,170.20410618961137,9473.197200688735,19026303.24716647,150.62803217214912,0.013856755880784818,571424.1963758417
Browsing,12.77091441706256,98.7827392437751,9748.957318498055,781.6716588377924,0.1958350249667866,41667.50329629559
Video Streaming,176.63967450662201,13816.657125696285,15143868.634304432,1352.0600195065008,0.009917567590792199,792039.1975822987
Texting,0.7976120501776975,26.630918310182693,1749.7319444695554,72.47175526659365,0.4010236045805982,258.01969020783855
Browsing,0.0,63.08642311570867,261661.4140944697,750.8020561768429,0.041885503554275644,31708.950975096068
Video Upload,214.19548330370603,13529.358641727478,20621219.084380668,1503.513344168922,0.008517049295971227,1937445.3226368043
Video Upload,106.92800426366836,8715.529300364266,19862998.14014438,1434.5068833710382,0.015873017266371907,2280522.0990635715
Browsing,17.569328132648103,176.3976558576412,264010.6169887625,657.1822705066515,0.0381132023880882,52701.83754245718
Video Streaming,301.87754898221783,12313.977175107537,33469796.704960614,1480.6644319019729,0.01390618817316083,856763.3493988578
Browsing,11.2952893112056,79.49625230871112,314066.6358855438,795.3866367210398,0.13689391163066228,46334.497973517486
Video Upload,164.08354258644522,16151.270131775134,9580766.587634817,1275.3317328095393,0.004609689323857422,2595586.0419476177
Video Streaming,171.4593984100306,12012.755136247808,32858992.01094443,1253.3015545913067,0.016208465256509187,1923168.4972990504
Video Streaming,260.3842195222358,13830.650470131859,17767502.588776074,1323.2187636602957,0.013135521278000368,1156711.5278082164
Browsing,14.357388871934571,231.36431087171184,412111.8963413236,464.8933794815165,0.06389321063223374,40945.75004252899
Gaming,495.45544224899857,47468.52263524645,6226692.611721132,64.76137761439895,0.01967121045500426,140578.76322326888
Video Streaming,212.57373626026924,22274.824157446106,11489162.071677752,1046.3242160172174,0.01658275746080893,1987609.8342118012
Gaming,231.32313536062452,38447.61866686138,17759740.807126053,95.8854859208656,0.015295100075514814,84727.15451336454
Browsing,9.359414725523315,0.0,139232.5355031433,463.8882638778523,0.05526826071260517,71402.05514287895
Video Streaming,218.37900416966409,11419.97873055769,34103080.74674935,1436.3824658076112,0.009003610350659318,1070770.6854168766
Gaming,398.85769770864704,23320.972191371235,9457298.432640579,56.053478739507085,0.009604188031574222,178680.21677984094
Gaming,271.9398870550488,10148.096469502438,7500328.471502243,110.5731298073877,0.009859320747038158,234389.686826699
Gaming,271.8229991965771,30284.955766574407,10176803.77488199,40.85020470211152,0.020216904860999113,149946.99416009113
Browsing,18.97267037739885,228.0438456895168,118717.708146135,795.2623337559538,0.19410673160850744,99086.585036233
Browsing,15.986616251318967,202.73863237768813,0.0,316.6715472053321,0.11721600175521583,47976.89846369152
Video Streaming,163.75159681210815,20249.776127015175,27158397.597023748,1351.180798819699,0.014513659594774204,1856500.1335557636
Browsing,10.169777279931992,170.6031000143021,459312.1893919922,570.8862158548519,0.11498992077891226,74237.25033641112
Browsing,15.324277147673223,207.33173174119696,0.0,500.94529290602344,0.1151622375114534,1150.5867557957317
Video Call,276.41819433546675,15860.62198579007,24859105.179926045,153.13437267704822,0.016065323124086588,178363.76645190708
Browsing,13.22430389472727,114.6507071851529,153328.35691012957,683.5111817968144,0.10231403189772369,65697.4141523335
Gaming,493.06921781830977,49178.39246454328,17689232.820879444,82.25356983543244,0.01160376570331799,254834.85421026795
Video Streaming,233.0643239017002,18549.33593881734,20116759.19758073,1285.0113953345235,0.011132056013513027,2321390.7967507225
Video Call,281.2053417185413,11469.632940083562,14493364.992303314,482.19819910044527,0.01909490413236919,479018.2272691669
Texting,10.970930808628998,20.29811981832045,2004.1993943559153,154.7056911234124,0.4812941100465684,349.3816448209927
Texting,5.406611557123058,11.978197747460047,3292.493493018878,115.23081826879749,0.7200471432582094,1141.6040771032426
Browsing,5.897156112095045,112.70487579217607,0.0,488.07500795963705,0.0851124225101337,37886.40259666709
Browsing,31.704161810646482,269.6694241662973,0.0,428.05870670840136,0.10231758333534677,8452.252312582335
Video Streaming,130.10495395582439,15642.198637613186,29805815.838162303,1133.6122919411173,0.020212251921017423,1063301.2809586907
Video Call,194.680445455506,24156.229783834566,12036217.135419413,232.58741945954455,0.008914956642814305,232154.39154737518
Video Streaming,75.38419787487427,2178.028804575073,27507822.01595671,1211.5993673521102,0.01452179816042346,33595.60462487489
Video Upload,84.01939991596328,15413.316563095315,28150614.907936078,1362.372956378491,0.014110467811199668,3251006.5510873916
Video Call,298.8750779476458,3238.377608469593,13817235.191400863,281.315305642517,0.03017690063470296,302116.4076273239
Video Call,465.4683916996878,17365.473028559583,24471371.02623616,253.79530181254106,0.028393480818115643,328157.8233280736
Gaming,317.64335375675813,23609.25992466133,18173252.462377153,65.98849214381654,0.02181491200935555,128129.07447526327
Texting,19.829981256919375,17.967191756199384,0.0,140.31103945769976,0.6040379999920571,295.0530438091208
Video Call,520.8683286799071,35629.734473777244,2860263.6113383807,243.32846872884363,0.008637229239459946,412121.2911454906
Gaming,311.82830472820484,15627.16130268337,7866662.308115571,54.05501355675292,0.02003275401134887,235198.64959751524
Browsing,8.927471370870856,94.35930817885178,131174.6242013342,459.31753847083513,0.07653994763937585,73368.58050694288
Browsing,30.313511185848984,258.43662720292946,98970.83000388571,457.1348219669297,0.1431406499306358,53706.18790647794
Video Streaming,273.5469223758463,12724.520512560252,20013657.832822464,1091.424978314815,0.0033885984261981736,877637.8585623078
Video Upload,210.86938079434395,12845.276177595479,31222358.06948818,1403.6080817938482,0.009350844205597423,2625100.8480940354
Video Streaming,102.44734389687505,11857.771755884985,15681818.83520719,1382.2401734629232,0.012085501993447245,1620428.3833547423
Video Upload,167.55089467830055,14518.993906335896,5342572.882301902,1535.7440208930193,0.007739051983892526,2486307.7362231105
Browsing,28.747527698520667,162.39195679194614,573991.4717681275,609.9651334542334,0.1256361210856197,73568.42825779686
Browsing,23.712575646913507,165.97130554047985,149346.46316865133,686.4320419903809,0.12762062277324077,58065.425066818665
Video Streaming,143.5117524552724,20572.69076340348,22599076.26019209,1627.702608012121,0.009805336475547124,1805909.597589704
Video Call,0.0,15959.095836808021,20544186.985601142,242.23198006486382,0.029202937022691958,275381.5616683386
Video Streaming,257.1618606903597,20985.305237678083,43101273.95261599,1022.210557987218,0.011143753619938421,726146.9897417887
Browsing,0.0,58.99293031635409,84128.31536820056,707.942332189593,0.0867624969001422,0.0
Video Streaming,90.6649161978399,12904.150763739408,46888205.561449826,1306.5228555955835,0.015223757041182671,1860047.3212717515
Video Streaming,40.238919199032466,15791.529780177068,23500942.9979337,1083.5060784512066,0.018585704138689624,1304253.6301995143
Browsing,0.0,243.1746979435277,321694.5359109493,552.38358991645,0.007935163396037406,63244.92897981439
Browsing,9.72138432608659,144.0224950610044,561525.1428029133,424.3925954776356,0.17859935108354422,70517.61187522426
Video Call,203.5059967976772,12179.974954399211,10970622.85302101,379.54554715744854,0.030873998508105918,374135.8603292216
Browsing,10.190633257687049,140.40784517246837,0.0,906.285079190869,0.010386804345715303,18006.301920313963
Browsing,19.535901262669107,205.15251447912675,152348.14099886923,390.13236127048003,0.08405160178868548,79466.01879264246
Video Streaming,195.8851050616033,21519.839302958324,27439777.324282005,1243.4057547096197,0.017253021618494253,876771.1245660292
Video Upload,105.03834852566987,10205.162785937742,15175238.27763701,1318.9679005792273,0.005723346471119901,2444697.4556269622
Video Streaming,242.7170655808311,8426.160433901467,23177546.80004522,1684.7036479367039,0.01119026113579673,896851.0288206723
Browsing,1.5351286897253313,85.87594226842694,200790.30911614097,732.8482027955906,0.11273251915135908,84621.8723638874
Gaming,390.48340541171945,44764.23103554383,2505584.3624401195,145.75504095216633,0.015399069314037058,142963.7198950682
Video Upload,90.571210614275,8158.687090321933,18389974.732853025,1400.9026967059062,0.005296514933592929,2581827.4657572024
Video Call,284.7235632442026,17383.078866626754,10976823.926058594,238.818755705463,0.0273074284484856,370806.30681411613
Texting,14.538504473510077,22.71482330876779,4813.364856192109,51.391941012062226,0.28243010602599783,220.92214286548983
Video Streaming,171.85747723523062,20565.135394276105,21910148.131737746,1502.0055626463673,0.008080776775712577,1678457.0980312375
Video Call,203.85746379587283,22820.99919734585,13611934.46996441,171.55338027897272,0.021158099359789732,272485.96770893614
Browsing,12.754319975449242,193.70525692821406,232121.0245394241,365.27365521667633,0.11391711361438409,49020.604602629995
Video Upload,86.62275810595165,15435.29398298651,19325045.65382104,1264.0666959356076,0.00703245021727891,2833124.9075627844
Video Streaming,85.27700400210125,9347.504755217407,26675179.80129533,1353.1373618560174,0.011827607892536694,1069145.9637994338
Video Streaming,230.23760094628423,15204.665904488102,27244909.64024639,1207.1257934591035,0.013057586669460455,1657079.6248816312
Gaming,304.7197462451584,35056.104482458635,8537788.343515024,56.953170159870844,0.006300804575173501,236923.34195667267
Browsing,23.37904112571831,207.88504607234793,249207.44200526303,327.08350499384414,0.0,73847.04534519455
Texting,10.999275981438423,7.609817971671147,4537.637395084208,128.45564516803915,0.230206433205914,365.16063342169434
Browsing,13.346666809710857,232.0440484920242,193560.04056714056,516.3256325278851,0.0,66131.51253330852
Video Streaming,92.84125284079298,17299.9576903218,25968422.8452858,1465.965476277993,0.023923881396680814,1503594.837381403
